"pixel_idx","AOD"
123,0.146348883805331
126,0.130898353447265
129,0.149084513868729
132,0.137448453599063
135,0.152860453956237
138,0.185264184707194
141,0.209538085269742
144,0.25246050626447
147,0.338074168248568
150,0.725339207223442
153,0.524674962573044
156,0.398835979656724
159,0.48691556169797
162,0.53053152270877
165,0.638877885219699
168,0.828368429611146
171,0.856726510268345
174,0.900149821274681
177,0.738015577517217
180,0.630131575017003
303,0.129626863417798
306,0.13136071345798
309,0.13386516351602
312,0.152976043958915
315,0.187768634765234
318,0.202178855099191
321,0.277736186850234
324,0.314442434367569
327,0.489651191761368
330,0.520821962483751
333,0.472620931366691
336,0.534268932795385
339,0.553264223235601
342,0.584088223949948
345,0.731927837376134
348,0.90119013129879
351,0.985994663264137
354,0.933414055378914
357,0.800858008973591
360,0.71362608695199
483,0.139798783653532
486,0.128201253384759
489,0.148352443851763
492,0.156366684037494
495,0.229419565730495
498,0.310178447602084
501,0.477167471472058
504,0.396434276267731
507,0.476165691448841
510,0.276079396811838
513,0.303551287448499
516,0.473057604710145
519,0.30158625740296
522,0.470039421306865
525,0.533832259451932
528,0.79519409884233
531,1.09857932587329
534,1.01979831738087
537,0.918990991711325
540,0.745105097681517
663,0.179214974567003
666,0.215214838734634
669,0.297116777299379
672,0.647701255424181
675,0.498320441962278
678,0.55561455329007
681,0.782093898538733
684,0.411358229946927
687,0.258663836408232
690,0.263171846512705
693,0.272727286734153
696,0.235635739207889
699,0.251458726241253
702,0.256236446351977
705,0.53013337936621
708,0.728344547293091
711,1.21929381867085
714,1.14574004696624
717,1.04301906458568
720,0.853913820203161
843,0.165922124258941
846,0.357647408702178
849,0.335685308193206
852,0.280587406916311
855,0.24498568609124
858,0.254541126312688
861,0.299312987350277
864,0.222060335559945
867,0.21096369530278
870,0.235622895874258
873,0.237164095909975
876,0.385543129348662
879,0.433821220467507
882,0.468767931277398
885,0.808859405825691
888,0.87098261059873
891,1.26657012976648
894,1.22757776886283
897,1.16700860745914
900,0.963416082740878
1023,0.236354965891223
1026,0.251266076236789
1029,0.211695765319746
1032,0.233657865828718
1035,0.204375065150089
1038,0.198711155018827
1041,0.182567084644688
1044,0.191531731519111
1047,0.231769895784964
1050,0.237510865918011
1053,0.344046318386972
1056,0.498397501964064
1059,0.900458061281824
1062,0.955710082562291
1065,1.23721026908606
1068,1.25732292955217
1071,1.30097742056387
1074,1.3035204006228
1077,1.3629721920006
1080,1.07993080544111
1203,0.147967143842834
1206,0.152436623946414
1209,0.150895423910697
1212,0.142187643708894
1215,0.156174034033029
1218,0.151100917248793
1221,0.165112994240189
1224,0.206789611872712
1227,0.244793036086776
1230,0.30671074752172
1233,0.509802382228372
1236,0.910090561505058
1239,1.59692635742249
1242,1.581629947068
1245,1.38982760262297
1248,1.15444782716804
1251,1.33014463123982
1254,1.27127078987542
1257,1.48330138478923
1260,1.27824472003704
