"time_step","pixel_idx","AOD"
1,1575,0.172896054420562
1,1578,0.15540343401517
1,1581,0.192161054867029
1,1584,0.400203794688423
1,1587,0.604563066424453
1,1590,0.93521212208725
1,1593,1.24115959417759
1,1596,1.70098818383412
1,1599,1.48524072816751
1,1602,1.27823187670341
1,1605,1.17136249756004
1,1608,1.25235255943699
1,1611,1.39890141783326
1,1614,0.97930672300572
1,1617,0.836055164789286
1,1620,0.756278797940467
1,1743,0.185996254724159
1,1746,0.173897834443778
1,1749,0.151126603916055
1,1752,0.131116690118991
1,1755,0.131476303460659
1,1758,0.204818160160357
1,1761,0.324896907943184
1,1764,0.643540015327744
1,1767,0.943110772270302
1,1770,0.749677324454145
1,1773,1.17028365753504
1,1776,1.37882728736804
1,1779,1.2061294016991
1,1782,0.902615741331829
1,1785,1.12944185658853
1,1788,1.24984810937895
1,1791,1.43397014031264
1,1794,1.0635940850625
1,1797,1.17931252107761
1,1800,0.854658733553758
1,1923,0.138283270285077
1,1926,0.156886839049548
1,1929,0.146907568818278
1,1932,0.14002996365889
1,1935,0.189194244798273
1,1938,0.227231061679777
1,1941,0.469435784626209
1,1944,0.721929302144417
1,1947,0.833647039733478
1,1950,0.796349998869118
1,1953,0.793113478794112
1,1956,0.933940632057784
1,1959,0.905351371395227
1,1962,0.996108788498532
1,1965,1.1279391865537
1,1968,1.16215382734663
1,1971,1.35746240187291
1,1974,1.16132543232743
1,1977,0.984703908234223
1,1980,1.73574995063973
1,2103,0.174398724455386
1,2106,0.166326689268317
1,2109,0.147350663828547
1,2112,0.144191203755327
1,2115,0.211002225303673
1,2118,0.268469721635483
1,2121,0.517546912407852
1,2124,0.713695440953597
1,2127,0.759284138010116
1,2130,0.844717993323381
1,2133,0.98019589812975
1,2136,1.22925382390167
1,2139,1.19418510142229
1,2142,1.20083794824313
1,2145,1.29431173040939
1,2148,1.13356456668407
1,2151,1.12336695978108
1,2154,1.46239885930481
1,2157,1.09791147252448
1,2160,1.75292148770435
1,2283,0.150458750567244
1,2286,0.133576188509323
1,2289,0.133614718510216
1,2292,0.167334890958349
1,2295,0.212119595329568
1,2298,0.244504061080079
1,2301,0.501980792047107
1,2304,0.57524558874502
1,2307,0.896003993178601
1,2310,0.969465292881068
1,2313,1.09014125567774
1,2316,1.28781942525893
1,2319,1.4125988331507
1,2322,1.221759738728
1,2325,1.28726074024598
1,2328,1.1811298527864
1,2331,1.11822962632868
1,2334,1.23904044412848
1,2337,1.06141071834524
1,2340,1.57843195699388
1,2463,0.146348883805331
1,2466,0.142226173709787
1,2469,0.158408774084819
1,2472,0.172048394400917
1,2475,0.204818160160357
1,2478,0.257835441389034
1,2481,0.656331975624198
1,2484,0.632925000081741
1,2487,0.922188981785439
1,2490,1.03835693447763
1,2493,1.15213602711447
1,2496,1.44816202397487
1,2499,1.47008559448295
1,2502,1.28190507012187
1,2505,1.22437977878872
1,2508,1.20124893491932
1,2511,1.29148619701058
1,2514,1.42117175834937
1,2517,1.10207271262091
1,2520,1.28019048508213
1,2643,0.117297263132059
1,2646,0.136909033586562
1,2649,0.144653563766042
1,2652,0.172510754411633
1,2655,0.207014370211255
1,2658,0.39602328959154
1,2661,0.43391754546974
1,2664,0.735241417452926
1,2667,0.899417751257715
1,2670,1.03600660442316
1,2673,1.26107960463924
1,2676,1.54067255611881
1,2679,1.47852366467851
1,2682,1.27589438998257
1,2685,1.09653723582596
1,2688,1.11668842629297
1,2691,1.16297580069901
1,2694,1.05163051978525
1,2697,1.07276422527502
1,2700,1.11694529296559
1,2823,0.124617963301716
1,2826,0.153072368961148
1,2829,0.163321349198668
1,2832,0.165742317588107
1,2835,0.282879941969441
1,2838,0.477225266473397
1,2841,0.425511583608265
1,2844,0.830603169662936
1,2847,0.895661076170654
1,2850,1.12210831308524
1,2853,1.53479673098263
1,2856,1.52065622065493
1,2859,1.3934879527078
1,2862,1.52036724564823
1,2865,1.02171197409189
1,2868,1.10466706601437
1,2871,1.10389646599651
1,2874,1.07858225540986
1,2877,1.06112816500536
1,2880,1.01654895397223
1,3003,0.137949343610671
1,3006,0.148988188866497
1,3009,0.170442977697045
1,3012,0.194472854920605
1,3015,0.45654621499416
1,3018,0.454781540953263
1,3021,0.421896185191144
1,3024,0.695516986532311
1,3027,1.00957502381061
1,3030,1.45317092409095
1,3033,1.54799325628846
1,3036,1.48910014992362
1,3039,1.58550221215773
1,3042,1.20810727507827
1,3045,1.11888463634386
1,3048,1.19440343809401
1,3051,1.38957715761717
1,3054,1.37042774717338
1,3057,1.09871418087641
1,3060,1.07913451875599
1,3183,0.112442483019549
1,3186,0.155904324026778
1,3189,0.180293814592005
1,3192,0.361423348789685
1,3195,0.549083718138718
1,3198,0.42617301529026
1,3201,0.40147528471789
1,3204,0.65990242237361
1,3207,1.07403571530449
1,3210,1.58870662389866
1,3213,1.56234568162108
1,3216,1.39899774283549
1,3219,1.60768907100525
1,3222,1.21519037357575
1,3225,0.476390901247214
1,3228,0
1,3231,1.56773988174609
1,3234,1.41959202831276
1,3237,0.89862788623941
1,3240,0
1,3363,0.158627110756546
1,3366,0.154960339004901
1,3369,0.31216274264807
1,3372,0.470668744654783
1,3375,0.444320645710832
1,3378,0.411955444960768
1,3381,0.419160555127746
1,3384,0.686173461315775
1,3387,1.25689909954235
1,3390,1.70298018488029
1,3393,1.50314433524909
1,3396,1.49264491000577
1,3399,1.2626400696754
1,3402,0.434416896872184
1,3405,2.24399919241841
1,3408,2.73437051378278
1,3411,1.63848738505233
1,3414,1.40597167299711
1,3417,0
1,3420,0
1,3543,0.165421234247333
1,3546,0.250379886216251
1,3549,0.435118397164236
1,3552,0.447447997449975
1,3555,0.405154899803165
1,3558,0.414633280022827
1,3561,0.474181396402855
1,3564,0.732120487380598
1,3567,1.53493158598576
1,3570,1.81454380246578
1,3573,1.60083073084631
1,3576,1.5355288009996
1,3579,1.48775802155918
1,3582,1.37518620228366
1,3585,1.4425751738454
1,3588,1.64200645846722
1,3591,1.61226129777788
1,3594,1.62328087803326
1,3597,1.53628013601701
1,3600,1.48434169481334
2,123,0.139182303639245
2,126,0.162242509173666
2,129,0.163244289196882
2,132,0.143805903746397
2,135,0.201022955072403
2,138,0.230845175763534
2,141,0.361860022133139
2,144,0.394732534561626
2,147,0.416039625055419
2,150,0.591421767453236
2,153,0.414382835017022
2,156,0.436306405525102
2,159,0.403266929759411
2,162,0.482253431589925
2,165,0.553591728243191
2,168,0.605819144453562
2,171,0.585879868991469
2,174,0.592487764144607
2,177,0.516981805728089
2,180,0.503021102071216
2,303,0.187691574763448
2,306,0.191602369854081
2,309,0.17497667446878
2,312,0.186612734738446
2,315,0.270242101676558
2,318,0.26494422655378
2,321,0.47568406643768
2,324,0.465935976211767
2,327,0.644310615345603
2,330,0.602447769375431
2,333,0.396986539613863
2,336,0.449040570820216
2,339,0.59574354922006
2,342,0.645646322043225
2,345,0.725724507232371
2,348,0.846053700021002
2,351,0.724048452193529
2,354,0.606031059458473
2,357,0.564168213488301
2,360,0.566942373552592
2,483,0.149855113886588
2,486,0.177442594525928
2,489,0.208979400256794
2,492,0.165652414252691
2,495,0.299101072345366
2,498,0.419160555127746
2,501,0.423199783554689
2,504,0.605761349452223
2,507,0.485990841676539
2,510,0.490518116781459
2,513,0.476473931455985
2,516,0.521939332509646
2,519,0.656370505625091
2,522,0.714570071973867
2,525,0.909474081490771
2,528,0.883832365896524
2,531,0.754891717908322
2,534,0.686423906321579
2,537,0.620190834786627
2,540,0.555691613291856
2,663,0.190234554822382
2,666,0.246160851118475
2,669,0.304495272470376
2,672,0.399490989671904
2,675,0.497703961947991
2,678,0.639956725244701
2,681,0.555075133277569
2,684,0.439099830589839
2,687,0.333623953145434
2,690,0.440274995617074
2,693,0.463354466151941
2,696,0.609036399528122
2,699,0.620479809793324
2,702,0.729230737313628
2,705,1.03512041440263
2,708,0.91727640667159
2,711,0.848673740081722
2,714,0.756336592941807
2,717,0.676155661083612
2,720,0.661417935742065
2,843,0.343661018378043
2,846,0.422493400204985
2,849,0.480789291555993
2,852,0.623632848199729
2,855,0.631037030037987
2,858,0.615393849675456
2,861,0.390988702808196
2,864,0.315302937720844
2,867,0.342620708353934
2,870,0.300468887377065
2,873,0.276002336810052
2,876,0.371498944023188
2,879,0.427232590314816
2,882,0.625546504910744
2,885,0.999653548580682
2,888,1.05914386995937
2,891,0.999711343582021
2,894,0.915812266637658
2,897,0.751539607830637
2,900,0.652787215542048
2,1023,0.413939740006754
2,1026,0.393441779531713
2,1029,0.410028944916121
2,1032,0.436120177187452
2,1035,0.458750131045235
2,1038,0.288852092107845
2,1041,0.219517355501011
2,1044,0.289256657117221
2,1047,0.342062023340986
2,1050,0.416039625055419
2,1053,0.394828859563859
2,1056,0.331601128098555
2,1059,0.599827729314711
2,1062,0.74541333768866
2,1065,1.0876368056197
2,1068,1.2250347888039
2,1071,1.19418510142229
2,1074,1.09813623086302
2,1077,0.903566148020521
2,1080,0.765808551494653
2,1203,0.22777561902573
2,1206,0.155499759017403
2,1209,0.185437569711212
2,1212,0.194177458247092
2,1215,0.206417155197414
2,1218,0.221848420555034
2,1221,0.228803085716208
2,1224,0.299794612361438
2,1227,0.359997738756647
2,1230,0.332371728116414
2,1233,0.488264111729222
2,1236,0.731141825357918
2,1239,0.924115481830086
2,1242,1.0225467907779
2,1245,1.28061431509195
2,1248,1.21807370197591
2,1251,1.22968407557831
2,1254,1.25568540451422
2,1257,1.01188682386419
2,1260,0.913616056586761
2,1383,0.165690944253583
2,1386,0.163648854206258
2,1389,0.154131943985703
2,1392,0.172048394400917
2,1395,0.166789049279032
2,1398,0.221636505550123
2,1401,0.235892605880508
2,1404,0.317845917779778
2,1407,0.389357599437062
2,1410,0.60506780943615
2,1413,0.867954152528546
2,1416,1.64545489354714
2,1419,1.41041546643343
2,1422,1.24728586431957
2,1425,1.2348214090307
2,1428,1.17998037442643
2,1431,1.37801815734929
2,1434,1.33931477145234
2,1437,1.28177663678556
2,1440,0.845841785016091
2,1563,0.15171739726308
2,1566,0.164535044226795
2,1569,0.174013424446457
2,1572,0.194357264917926
2,1575,0.176190369496908
2,1578,0.171200734381273
2,1581,0.263942446530564
2,1584,0.412822369980859
2,1587,0.675026732057449
2,1590,1.00474593036536
2,1593,1.19658038314446
2,1596,1.69503915169626
2,1599,1.46772242109485
2,1602,1.2600714029492
2,1605,1.15918701727787
2,1608,1.26549128974148
2,1611,1.38959642261761
2,1614,0.984065178115998
2,1617,0.845321630004037
2,1620,0.759489631348212
2,1743,0.159140844101785
2,1746,0.156751984046423
2,1749,0.172318104407168
2,1752,0.150689930572601
2,1755,0.14422973375622
2,1758,0.189695134809881
2,1761,0.365391938881658
2,1764,0.685325801296131
2,1767,0.971700032932858
2,1770,0.843022673284092
2,1773,1.10077553592419
2,1776,1.21923602366951
2,1779,1.07479347198872
2,1782,0.931089411991707
2,1785,1.09472632578399
2,1788,1.25388091613907
2,1791,1.46402354100913
2,1794,1.05367903149939
2,1797,1.16803607414962
2,1800,0.865524193805565
2,1923,0.164612104228581
2,1926,0.16696243428305
2,1929,0.132420288482535
2,1932,0.147158013824082
2,1935,0.177500389527268
2,1938,0.241086450000876
2,1941,0.529439839350137
2,1944,0.772654048319964
2,1947,0.812455539242364
2,1950,0.696891223230826
2,1953,0.75860986299449
2,1956,0.952569887489517
2,1959,0.93336268204439
2,1962,1.04773898969506
2,1965,1.13918994681444
2,1968,1.17041851253816
2,1971,1.35765505187737
2,1974,1.12267984143182
2,1977,0.948447177393973
2,1980,1.56806738675368
2,2103,0.179690177911349
2,2106,0.150625713904446
2,2109,0.149238633872301
2,2112,0.176363754500926
2,2115,0.205577201177948
2,2118,0.318963287805673
2,2121,0.527757362644479
2,2124,0.734856117443996
2,2127,0.795367483846348
2,2130,0.830898566336449
2,2133,0.974358602994471
2,2136,1.19189898803597
2,2139,1.21342441520149
2,2142,1.24725375598549
2,2145,1.31679398593042
2,2148,1.1102346511434
2,2151,1.11460780624475
2,2154,1.28479482018884
2,2157,1.10690180606616
2,2160,1.80999726236041
2,2283,0.17483539779884
2,2286,0.12590871833163
2,2289,0.133556923508877
2,2292,0.182053351299449
2,2295,0.199346900033561
2,2298,0.22961221573496
2,2301,0.534089126124551
2,2304,0.645293130368373
2,2307,0.91542311362864
2,2310,0.96449492276588
2,2313,1.08010419044513
2,2316,1.314963810888
2,2319,1.48947902826573
2,2322,1.23682496907713
2,2325,1.28776163025759
2,2328,1.2002022032284
2,2331,1.12616680651263
2,2334,1.2391752991316
2,2337,1.04892699805593
2,2340,1.52790628248961
2,2463,0.150047763891052
2,2466,0.103002632800781
2,2469,0.143016038728092
2,2472,0.172587814413419
2,2475,0.193991229909443
2,2478,0.258528981405107
2,2481,0.679655469498054
2,2484,0.687175241338991
2,2487,0.915947121640784
2,2490,1.03057387429726
2,2493,1.11127496116751
2,2496,1.42999512855386
2,2499,1.49102022830145
2,2502,1.26985802317601
2,2505,1.24060090916464
2,2508,1.20469094833243
2,2511,1.29703451713916
2,2514,1.42529446844492
2,2517,1.10266350596794
2,2520,1.25006002438386
2,2643,0.108743602933828
2,2646,0.131110268452176
2,2649,0.142149113708001
2,2652,0.177673774531286
2,2655,0.175766539487086
2,2658,0.408873044889333
2,2661,0.404904454797361
2,2664,0.750576357808313
2,2667,0.885701070939831
2,2670,1.02175050409278
2,2673,1.27679984500355
2,2676,1.53094373089334
2,2679,1.4760770096218
2,2682,1.29627676045493
2,2685,1.09690327083445
2,2688,1.13587636673765
2,2691,1.14625378031148
2,2694,1.06322805005402
2,2697,1.0606914916619
2,2700,1.11319503954534
2,2823,0.116192736439795
2,2826,0.149893643887481
2,2829,0.180794704603613
2,2832,0.162120497504172
2,2835,0.26783397662075
2,2838,0.423784155234898
2,2841,0.429030657023153
2,2844,0.837827544830361
2,2847,0.900612181285396
2,2850,1.13418104669836
2,2853,1.53007680587325
2,2856,1.48409124980753
2,2859,1.36780128544585
2,2862,1.51081180542678
2,2865,1.03311685435619
2,2868,1.09410984576971
2,2871,1.09310806574649
2,2874,1.06750488015314
2,2877,1.054597329854
2,2880,1.00321757366328
2,3003,0.124951889976122
2,3006,0.164361659222777
2,3009,0.160630670802978
2,3012,0.17852143455093
2,3015,0.499067923979601
2,3018,0.470867816326063
2,3021,0.414170920012111
2,3024,0.701335016667144
2,3027,1.01304272389098
2,3030,1.4237532684092
2,3033,1.5343279493051
2,3036,1.47262857454189
2,3039,1.58702414719301
2,3042,1.20877512842708
2,3045,1.1470500669966
2,3048,1.17348164760915
2,3051,1.04089692943307
2,3054,1.38599386753413
2,3057,1.52990342086923
2,3060,1.06749845848632
2,3183,0.123667556613024
2,3186,0.142438088714698
2,3189,0.186092579726392
2,3192,0.357441915364082
2,3195,0.54176301796906
2,3198,0.384329434320534
2,3201,0.361249963785667
2,3204,0.656948455638485
2,3207,1.05968328997187
2,3210,1.60753495100168
2,3213,1.53373715595808
2,3216,1.42724023349001
2,3219,1.59250825065343
2,3222,1.21106766348021
2,3225,0.713645351952437
2,3228,0.282745086966315
2,3231,1.54101932612684
2,3234,1.44831614397845
2,3237,1.13714785676711
2,3240,0
2,3363,0.137384236930908
2,3366,0.175381239478156
2,3369,0.317210172765044
2,3372,0.451044130866649
2,3375,0.423167675220611
2,3378,0.391052919476351
2,3381,0.343179393366881
2,3384,0.691201626432303
2,3387,1.25441391448476
2,3390,1.70365445989592
2,3393,1.5504977063465
2,3396,1.46185943929231
2,3399,1.2888019402817
2,3402,0.862463500263402
2,3405,2.24831455251842
2,3408,2.76673571453284
2,3411,1.63720305168924
2,3414,1.38815154758413
2,3417,0
2,3420,0.354250798416615
2,3543,0.199982645048294
2,3546,0.241517986010876
2,3549,0.396639769605827
2,3552,0.441385943976153
2,3555,0.437057740542514
2,3558,0.402920159751375
2,3561,0.506142032143543
2,3564,0.7043018267359
2,3567,1.51751602558215
2,3570,1.78514541178447
2,3573,1.59184039730462
2,3576,1.57978050702513
2,3579,1.44424480721743
2,3582,1.37653475231491
2,3585,1.44262654717992
2,3588,1.65564607878332
2,3591,1.60416999759036
2,3594,1.60285997756
2,3597,1.51611610221638
2,3600,1.46307313432044
3,123,0.141070273682999
3,126,0.17279972941833
3,129,0.146214028802206
3,132,0.180640584600042
3,135,0.190292349823721
3,138,0.227127030677366
3,141,0.340488714971192
3,144,0.422589725207217
3,147,0.414151655011665
3,150,0.632674555075937
3,153,0.500401062010496
3,156,0.445900375747442
3,159,0.420862296833851
3,162,0.495103186887718
3,165,0.582450698911998
3,168,0.643270305321494
3,171,0.654270620576426
3,174,0.600309354325873
3,177,0.521476972498931
3,180,0.512807722298021
3,303,0.177134354518785
3,306,0.191583104853635
3,309,0.18015895958888
3,312,0.236586145896581
3,315,0.263749796526099
3,318,0.280471816913632
3,321,0.487358656708238
3,324,0.424940055261686
3,327,0.633599275097367
3,330,0.585128533974057
3,333,0.411589409952285
3,336,0.451410165875131
3,339,0.616742399706709
3,342,0.654148608906932
3,345,0.733218592406047
3,348,0.855198153566259
3,351,0.741252097592223
3,354,0.631537920049595
3,357,0.583934103946376
3,360,0.542617099655521
3,483,0.171740154393774
3,486,0.174957409468334
3,489,0.219998980512173
3,492,0.215009345396538
3,495,0.305959412504308
3,498,0.461909591118456
3,501,0.379429702540316
3,504,0.611637174588395
3,507,0.493118891841732
3,510,0.476839966464468
3,513,0.540433732938254
3,516,0.541242862957006
3,519,0.613582939633488
3,522,0.703511961717595
3,525,0.88963113103091
3,528,0.859173165325046
3,531,0.77929405180718
3,534,0.655368725601875
3,537,0.624159424878599
3,540,0.593104244158894
3,663,0.201254135077761
3,666,0.22672246566799
3,669,0.338998888269998
3,672,0.447923200794321
3,675,0.546463678077998
3,678,0.622656754843774
3,681,0.545879306397789
3,684,0.424516225251864
3,687,0.340328173300804
3,690,0.390397909461171
3,693,0.489208096751099
3,696,0.523268617540452
3,699,0.594915154200862
3,702,0.684767116283183
3,705,1.03550571441156
3,708,0.973299027969915
3,711,0.943996962290839
3,714,0.766373658174416
3,717,0.695516986532311
3,720,0.66706258087288
3,843,0.349440518511983
3,846,0.445129775729583
3,849,0.512249037285073
3,852,0.559133626704958
3,855,0.605318254441954
3,858,0.589559484076744
3,861,0.37239155571054
3,864,0.291125362160528
3,867,0.308579452565027
3,870,0.266485426589497
3,873,0.259280316422519
3,876,0.338536528259283
3,879,0.433455185459025
3,882,0.57491808373743
3,885,0.999114128568181
3,888,1.06862225017903
3,891,1.08737993894708
3,894,0.911381316534971
3,897,0.779300473473995
3,900,0.656691588965865
3,1023,0.42650052029785
3,1026,0.38348177430089
3,1029,0.389280539435276
3,1032,0.434527603817211
3,1035,0.449599255833164
3,1038,0.282802881967655
3,1041,0.281011236926133
3,1044,0.279296651886398
3,1047,0.351424813557969
3,1050,0.420258660153195
3,1053,0.435150505498314
3,1056,0.364948843871389
3,1059,0.662034415756352
3,1062,0.835085493100147
3,1065,1.11576370627154
3,1068,1.22051393536579
3,1071,1.1733789009401
3,1074,1.11270057120055
3,1077,0.908343868131245
3,1080,0.774413585027408
3,1203,0.195667284948286
3,1206,0.171027349377255
3,1209,0.146040643798187
3,1212,0.185623798048861
3,1215,0.179253504567896
3,1218,0.213603000363946
3,1221,0.23631643589033
3,1224,0.303339372443588
3,1227,0.346859008452157
3,1230,0.361038048780756
3,1233,0.502192707052018
3,1236,0.834448463752051
3,1239,0.961669389367065
3,1242,1.04163198455353
3,1245,1.26986444484282
3,1248,1.21357853520506
3,1251,1.24499332926644
3,1254,1.26882413481871
3,1257,1.01496922393562
3,1260,0.880904085828661
3,1383,0.190221711488751
3,1386,0.159949974120536
3,1389,0.155345639013831
3,1392,0.162878254188399
3,1395,0.173146499426366
3,1398,0.210867370300548
3,1401,0.243290366051951
3,1404,0.29869650733599
3,1407,0.439003505587607
3,1410,0.63205807506165
3,1413,0.940575498211547
3,1416,1.6868553795066
3,1419,1.41789028660666
3,1422,1.27631821999239
3,1425,1.22688422884676
3,1428,1.19290076805919
3,1431,1.38661034754841
3,1434,1.36697931209346
3,1437,1.27653655666412
3,1440,0.841141124907153
3,1563,0.147813023839262
3,1566,0.159391289107589
3,1569,0.178078339540662
3,1572,0.149700993883016
3,1575,0.190716179833544
3,1578,0.201986205094727
3,1581,0.256852926366264
3,1584,0.499553401990852
3,1587,0.783927926581237
3,1590,1.01450686392491
3,1593,1.15984202729305
3,1596,1.71698584020487
3,1599,1.43579389368824
3,1602,1.21573621525507
3,1605,1.14115497685998
3,1608,1.275740269979
3,1611,1.38892214760199
3,1614,1.05060947476159
3,1617,0.860791425362549
3,1620,0.774105345020265
3,1743,0.194626974924176
3,1746,0.169987039353146
3,1749,0.155326374013384
3,1752,0.147710277170214
3,1755,0.161857209164737
3,1758,0.196303029963019
3,1761,0.402496329741552
3,1764,0.710851926887699
3,1767,0.930588521980098
3,1770,0.897427034544914
3,1773,1.02273301911555
3,1776,1.08994860567327
3,1779,1.02591174418922
3,1782,0.914964606618014
3,1785,1.07875564041387
3,1788,1.24987379604621
3,1791,1.47381016123594
3,1794,1.03960273783984
3,1797,1.13590205340491
3,1800,0.86585812047997
3,1923,0.166718410944062
3,1926,0.164265334220545
3,1929,0.134134873522271
3,1932,0.135753133559774
3,1935,0.167386264292873
3,1938,0.262231714490918
3,1941,0.54300239966445
3,1944,0.826518989568285
3,1947,0.80653733110521
3,1950,0.683071796243894
3,1953,0.769687238251208
3,1956,0.977017173056083
3,1959,1.00776411376864
3,1962,1.08881197064693
3,1965,1.14986275706178
3,1968,1.17280737259352
3,1971,1.33420954633402
3,1974,1.08443881554558
3,1977,0.917969946687663
3,1980,1.41440974319266
3,2103,0.182361591306593
3,2106,0.146021378797741
3,2109,0.133749573513342
3,2112,0.181680894624151
3,2115,0.19498915693257
3,2118,0.262728751502436
3,2121,0.458364831036306
3,2124,0.744288261662587
3,2127,0.86657092549649
3,2130,0.825632799547748
3,2133,0.977864833075728
3,2136,1.14581710696802
3,2139,1.25416346947895
3,2142,1.23423061568368
3,2145,1.31592706091033
3,2148,1.1096952311309
3,2151,1.10181584594829
3,2154,1.25042605939234
3,2157,1.07564113200836
3,2160,1.72836503380192
3,2283,0.119686123187421
3,2286,0.118954053170455
3,2289,0.146271823803545
3,2292,0.179587431242301
3,2295,0.190003374817024
3,2298,0.236875120903278
3,2301,0.557823606674598
3,2304,0.702221206687682
3,2307,0.923576061817585
3,2310,0.939296302181901
3,2313,1.06775532515894
3,2316,1.35582487683496
3,2319,1.52276894903722
3,2322,1.23651672906999
3,2325,1.28462143518482
3,2328,1.22301196375702
3,2331,1.12566591650102
3,2334,1.22840616388203
3,2337,1.03068946429994
3,2340,1.45333788742816
3,2463,0.118042176482656
3,2466,0.120687903210637
3,2469,0.134616498533433
3,2472,0.1557887340241
3,2475,0.162261774174112
3,2478,0.27748574184443
3,2481,0.666683702530766
3,2484,0.706112736777868
3,2487,0.904349591372011
3,2490,1.00764852376597
3,2493,1.07675208036744
3,2496,1.39258249768682
3,2499,1.51064484208958
3,2502,1.27114235653911
3,2505,1.24699688931287
3,2508,1.21111261514792
3,2511,1.31069982412252
3,2514,1.41523813821186
3,2517,1.0924915857322
3,2520,1.24753630932537
3,2643,0.130885510113634
3,2646,0.128625083394581
3,2649,0.140723503674963
3,2652,0.168773344325018
3,2655,0.177384799524589
3,2658,0.468498221271147
3,2661,0.415384615040239
3,2664,0.774953005039909
3,2667,0.883370005885808
3,2670,1.02521820417314
3,2673,1.2967198554652
3,2676,1.49376228003166
3,2679,1.46016411925302
3,2682,1.32004977100587
3,2685,1.10079480092463
3,2688,1.14672256198901
3,2691,1.16754802747164
3,2694,1.06667648513394
3,2697,1.05999795164583
3,2700,1.10803201942569
