"V1"
0.0415752211809073
0.0153473383362537
0.0304392574883738
0.0106292381218744
0.0175316812880788
0.0275321840390896
0.0120382136785701
0.0138713196243846
0.0278894200296448
0.0207123958927639
0.00334433518217808
0.00484037069112675
0.00425260462872479
0.0190395865732643
0.0195876153513235
0.00187560830515721
0.0312537249802801
0.0439115176969318
0.0270605794782371
0.00810277866835757
0.0367224848767584
0.0437939739988779
0.0382488727014025
0.0433129615843088
0.0716600353871257
0.109494882140808
0.126380224464818
0.10329335139585
0.0528554917512144
0.0112636432165331
0.00715267507096962
0.0349368014153744
0.0577801414212857
0.0393260273611631
0.0230816640004938
0.0934178369170513
0.125620076941669
0.101591027030159
0.0458417145159864
0.00432991838573482
0.00598253927403203
0.0398292918811221
0.0665660577098772
0.0538023184893459
0.00497942261686513
0.0414683636936961
0.040901716164685
0.0244287527319749
0.132938491054019
0.239021745260523
0.302492875321277
0.310829238953274
0.281333616420977
0.245509602551466
0.228077305302937
0.233321407591059
0.244964068918135
0.23806950733427
0.195914950996579
0.122319663325632
0.0409526958217787
0.00162765892277886
0.02007035353214
0.0147106679681788
0.00502599962189154
0.0165851248240262
0.00811169761702016
0.0118990285837863
0.0245227530268363
0.0195760616081201
0.00495154385284402
0.00281430952857209
0.00333614310756469
0.0130744645122104
0.00952536705055501
0.0119349304071881
0.0364280978992967
0.0422804068717577
0.0218973183537748
0.00996944859137583
0.0295271284292443
0.0263749213323907
0.0129362719775494
0.0110493763623267
0.0285909608873186
0.0496729262148893
0.0493245947420847
0.0193131228659001
0.020386679817803
0.0373166500071536
0.0162165547138168
0.025078001410581
0.0495692199207853
0.0333276174977314
0.0131029451266539
0.0539241133814147
0.0598150307063691
0.0334611630722795
0.00595236463604543
0.00775656395491098
0.0407537849892898
0.0761603171847671
0.0794541002346599
0.0398677217401611
0.0205110300902586
0.06387661723001
0.0638315367897606
0.0205830551048918
0.0443816874636791
0.105025851687356
0.1438424296306
0.154576028426456
0.139185967108662
0.106068499976301
0.0698802722091607
0.0476130697841608
0.0488704018148446
0.0671200456305463
0.0819250952048084
0.073859073445788
0.0247580207605677
0.00306295303691206
0.0205676894205611
0.0164207989858718
0.000856737614734593
0.00622547100851215
0.00458863306917967
0.0238276349005451
0.0338963760472699
0.0271102180336819
0.0124878070763944
0.00503035984108782
0.00937570586131717
0.0151711320329752
0.00892840254817062
0.0102861475811714
0.0281430253441989
0.0287047284168812
0.010638567788214
0.0108880609993058
0.0189931539863123
0.0115597429829693
0.00226149558800726
0.00472636814349447
0.0162536946735494
0.0188572232337375
0.00190290134922133
0.038774166512322
0.064849347387703
0.0562434658426824
0.0149455378773098
0.0304329366273727
0.0481910378490229
0.03036259704182
0.00187804490253074
0.0190950216963649
0.0109311576055151
0.00579904048024837
0.0053886374462655
0.020152793107867
0.0518317389290531
0.0604596517676099
0.0333153594283318
0.014400376588532
0.0532719541356805
0.0645909462891124
0.0530413821769835
0.037002962413244
0.0284287157080477
0.0231751887112972
0.0103320658463073
0.0111407216852379
0.0274891751401102
0.0231872270657065
0.00133051865246558
0.0263861843253874
0.0293668929215498
0.00576330588896989
0.0256144168483811
0.0390350286115365
0.00678820195293717
0.0282764100994806
0.0309651526507788
0.0156691046069134
6.81038176925108e-06
0.001710318564068
0.0218060825452391
0.0440757466985899
0.0509003807913003
0.0395608542808442
0.023222154916321
0.0165644915316396
0.0211926193344298
0.0254165229738464
0.0178120502007892
4.35971636393861e-05
